id,light_dens,kelvindist,roaddist,urbanprop,clydedist,X,Y,site
"27086","97",440.8039364000,184.7767955000,0.8406621830,"6850",256331.81100000,669796.39440000,F1
"27087","95",465.7356166000,204.1054513000,0.8620331950,"6850",256356.81100000,669796.39440000,F1
"27088","99",490.6742492000,224.4748284000,0.8867046040,"6850",256381.81100000,669796.39440000,F1
"27229","74",488.0571678000,345.0829681000,0.9248315180,"7800",254631.81100000,669771.39440000,E1
"27230","71",466.3838048000,321.1659012000,0.9162790690,"7800",254656.81100000,669771.39440000,E1
"27231","66",445.0594428000,297.2492311000,0.9020217720,"7800",254681.81100000,669771.39440000,E1
"27232","65",424.1367254000,273.3327641000,0.8873385010,"7800",254706.81100000,669771.39440000,E1
"27233","64",403.6781096000,249.4162970000,0.8709175730,"7800",254731.81100000,669771.39440000,E1
"27234","67",383.7578278000,225.4998300000,0.8630490950,"7800",254756.81100000,669771.39440000,E1
"27235","63",364.4641610000,201.5833630000,0.8584758940,"7800",254781.81100000,669771.39440000,E1
"27236","60",345.9019788000,177.6668960000,0.8552971570,"7800",254806.81100000,669771.39440000,E1
"27237","59",328.1954192000,153.7504289000,0.8522550540,"7800",254831.81100000,669771.39440000,E1
"27238","59",311.4904291000,129.8339619000,0.8527131780,"7800",254856.81100000,669771.39440000,E1
"27239","62",295.9566551000,105.9174949000,0.8538102640,"7800",254881.81100000,669771.39440000,E1
"27240","63",281.7878563000,82.0010279200,0.8506459940,"7775",254906.81100000,669771.39440000,E1
"27241","65",269.1996475000,58.0845608900,0.8356661480,"7775",254931.81100000,669771.39440000,E1
"27242","65",258.4041944000,34.1680938700,0.8067183460,"7775",254956.81100000,669771.39440000,E1
"27243","66",248.3346161000,10.2516268500,0.7641264900,"7775",254981.81100000,669771.39440000,E1
"27244","63",238.2650378000,8.6648401700,0.7178294570,"7750",255006.81100000,669771.39440000,E1
"27245","61",228.1954595000,32.5813071900,0.6702954890,"7725",255031.81100000,669771.39440000,E1
"27246","59",218.1258811000,56.4977742100,0.6248062010,"7700",255056.81100000,669771.39440000,E1
"27247","56",207.4315757000,80.4142412300,0.5821669250,"7600",255081.81100000,669771.39440000,E1
"27248","52",190.4419142000,104.3307082000,0.5348837200,"7600",255106.81100000,669771.39440000,E1
"27249","52",173.4522527000,128.2471752000,0.4981855880,"7575",255131.81100000,669771.39440000,E1
"27250","48",156.4625912000,151.8236115000,0.4578811370,"7550",255156.81100000,669771.39440000,E1
"27251","42",140.2890786000,174.5050247000,0.4116122340,"7550",255181.81100000,669771.39440000,E1
"27252","39",126.9004672000,197.1864380000,0.3643410850,"7550",255206.81100000,669771.39440000,E1
"27253","30",114.6216785000,219.8678512000,0.3182996370,"7525",255231.81100000,669771.39440000,E1
"27254","20",102.3428897000,242.5492644000,0.2759689920,"7500",255256.81100000,669771.39440000,E1
"27255","12",90.4853001000,265.2306776000,0.2415759460,"7500",255281.81100000,669771.39440000,E0
"27256","9",82.8369603600,287.9120909000,0.2051679580,"7475",255306.81100000,669771.39440000,E0
"27257","5",76.1561164700,310.6215326000,0.1772939340,"7450",255331.81100000,669771.39440000,E0
"27258","0",69.8800332000,333.5983868000,0.1452196380,"7450",255356.81100000,669771.39440000,E0
"27259","0",70.1702272200,356.8473496000,0.1270088120,"7425",255381.81100000,669771.39440000,E0
"27260","0",73.5468550100,380.3185219000,0.1136950900,"7400",255406.81100000,669771.39440000,E0
"27261","0",76.9234827900,392.1050903000,0.1114567130,"7375",255431.81100000,669771.39440000,E0
"27262","0",80.3001105800,372.1855245000,0.1038759690,"7350",255456.81100000,669771.39440000,E0
"27263","0",83.6767383600,352.6574026000,0.1000518400,"7325",255481.81100000,669771.39440000,E0
"27264","1",87.0533661500,333.1356823000,0.0940568470,"7300",255506.81100000,669771.39440000,E0
"27265","2",90.4299939300,313.6139621000,0.0922757900,"7275",255531.81100000,669771.39440000,E0
"27266","3",93.8066217200,294.0922418000,0.0981912140,"7250",255556.81100000,669771.39440000,E0
"27267","3",97.1832495000,274.6249944000,0.1005702430,"7225",255581.81100000,669771.39440000,E0
"27268","4",100.5598772000,255.9190309000,0.1080103350,"7200",255606.81100000,669771.39440000,E0
"27269","10",103.9365050000,238.3479418000,0.1119751160,"7175",255631.81100000,669771.39440000,E0
"27270","16",107.3131328000,222.1798102000,0.1198966400,"7150",255656.81100000,669771.39440000,E0
"27271","21",110.6897606000,206.7381620000,0.1145671330,"7125",255681.81100000,669771.39440000,D1
"27272","23",97.7048002300,191.2927018000,0.1167958650,"7000",255706.81100000,669771.39440000,D1
"27273","30",81.4480340500,175.8448283000,0.1228615860,"7000",255731.81100000,669771.39440000,D1
"27274","35",70.5077053300,160.4491508000,0.1333333330,"7000",255756.81100000,669771.39440000,D1
"27275","38",64.0536378700,146.8502749000,0.1399688950,"6975",255781.81100000,669771.39440000,D1
"27276","49",56.4805093600,135.2714708000,0.1565891470,"6925",255806.81100000,669771.39440000,D1
"27277","53",40.7784470300,123.7497853000,0.1726283040,"6925",255831.81100000,669771.39440000,D1
"27278","59",25.0763847100,112.2280998000,0.1901808780,"6900",255856.81100000,669771.39440000,D1
"27279","60",4.7896987640,100.7064142000,0.2073613270,"6875",255881.81100000,669771.39440000,D1
"27280","62",16.8216368700,89.1847287400,0.2284237720,"6875",255906.81100000,669771.39440000,F0
"27281","63",40.4292240700,77.6630432200,0.2534992220,"6850",255931.81100000,669771.39440000,F0
"27282","71",65.0851474600,66.1413576900,0.2997416020,"6850",255956.81100000,669771.39440000,F0
"27283","76",89.9312553000,54.6196721700,0.3494038360,"6850",255981.81100000,669771.39440000,F0
"27284","79",114.8441767000,43.0979866400,0.4082687330,"6850",256006.81100000,669771.39440000,F0
"27285","83",139.7881940000,31.5763011200,0.4675997920,"6850",256031.81100000,669771.39440000,F0
"27286","87",164.7491835000,20.0546155900,0.5271317820,"6850",256056.81100000,669771.39440000,F0
"27287","95",189.7204462000,5.4355173260,0.5837221350,"6850",256081.81100000,669771.39440000,F0
"27288","103",214.6983977000,4.5363955600,0.6387596890,"6850",256106.81100000,669771.39440000,F0
"27289","103",239.6809467000,19.5083084400,0.6848107820,"6850",256131.81100000,669771.39440000,F0
"27290","106",264.6667914000,35.7368406700,0.7204134360,"6850",256156.81100000,669771.39440000,F0
"27291","108",289.6550789000,52.4510393500,0.7428719540,"6850",256181.81100000,669771.39440000,F0
"27292","106",314.6452272000,70.3905316800,0.7658914720,"6850",256206.81100000,669771.39440000,F1
"27293","102",339.6368255000,90.4499328600,0.7874546390,"6850",256231.81100000,669771.39440000,F1
"27294","97",364.6295758000,110.5221778000,0.8129198960,"6850",256256.81100000,669771.39440000,F1
"27295","102",389.6232562000,130.4551768000,0.8330741310,"6850",256281.81100000,669771.39440000,F1
"27296","104",414.6176986000,149.5361746000,0.8521963820,"6850",256306.81100000,669771.39440000,F1
"27297","104",439.6127731000,169.1287324000,0.8693623630,"6850",256331.81100000,669771.39440000,F1
"27298","105",460.9300427000,189.9481119000,0.8899224800,"6400",256356.81100000,669771.39440000,F1
"27299","109",478.5446230000,211.2296383000,0.9103162260,"6400",256381.81100000,669771.39440000,F1
"27300","112",496.1592032000,232.5111648000,0.9297157620,"6375",256406.81100000,669771.39440000,F1
"27440","85",500.7130706000,352.3624539000,0.9379203310,"7800",254631.81100000,669746.39440000,E1
"27441","81",479.6119612000,328.4459869000,0.9289419080,"7800",254656.81100000,669746.39440000,E1
"27442","82",458.9026995000,304.5295199000,0.9192964300,"7800",254681.81100000,669746.39440000,E1
"27443","80",438.6407891000,280.6130529000,0.9014522820,"7800",254706.81100000,669746.39440000,E1
"27444","76",418.8911507000,256.6965858000,0.8820486290,"7800",254731.81100000,669746.39440000,E1
"27445","77",399.7297217000,232.7801188000,0.8682572610,"7800",254756.81100000,669746.39440000,E1
"27446","77",381.2452028000,208.8636518000,0.8608380750,"7800",254781.81100000,669746.39440000,E1
"27447","71",363.5408628000,184.9471848000,0.8573651450,"7800",254806.81100000,669746.39440000,E1
"27448","67",346.7362300000,161.0307177000,0.8561821000,"7800",254831.81100000,669746.39440000,E1
"27449","67",330.9683783000,137.1142507000,0.8558091280,"7800",254856.81100000,669746.39440000,E1
"27450","71",316.3923540000,113.1977837000,0.8530781160,"7800",254881.81100000,669746.39440000,E1
"27451","73",303.1801048000,89.2813167300,0.8464730290,"7775",254906.81100000,669746.39440000,E1
"27452","74",291.5171182000,65.3648497000,0.8308329020,"7775",254931.81100000,669746.39440000,E1
"27453","71",281.2865805000,41.4483826800,0.8034232360,"7775",254956.81100000,669746.39440000,E1
"27454","68",271.2170022000,17.5319156600,0.7656492490,"7750",254981.81100000,669746.39440000,E1
"27455","66",261.1474239000,1.3845513610,0.7245850620,"7725",255006.81100000,669746.39440000,E1
"27456","63",251.0778455000,25.3010183800,0.6797723740,"7725",255031.81100000,669746.39440000,E1
"27457","59",241.0082672000,49.2174854000,0.6379668050,"7700",255056.81100000,669746.39440000,E1
"27458","56",225.7714612000,73.1339524300,0.5933781680,"7600",255081.81100000,669746.39440000,E1
"27459","54",208.7817997000,95.9463429300,0.5446058090,"7575",255106.81100000,669746.39440000,E1
"27460","51",191.7921382000,118.6277561000,0.4992240040,"7550",255131.81100000,669746.39440000,E1
"27461","49",175.3432385000,141.3091693000,0.4626556010,"7550",255156.81100000,669746.39440000,E1
"27462","44",161.0444211000,163.9905826000,0.4143817900,"7550",255181.81100000,669746.39440000,E1
"27463","41",148.6773207000,186.6719958000,0.3594398340,"7525",255206.81100000,669746.39440000,E1
"27464","33",136.3985319000,209.3534090000,0.3109156750,"7500",255231.81100000,669746.39440000,E1
"27465","22",124.1197432000,232.0348223000,0.2624481320,"7500",255256.81100000,669746.39440000,E1
"27466","15",113.7952965000,254.7828376000,0.2240041380,"7475",255281.81100000,669746.39440000,E1
"27467","10",106.9277537000,277.8784654000,0.1882780080,"7475",255306.81100000,669746.39440000,E0
"27468","7",100.2469098000,301.2782579000,0.1541645110,"7450",255331.81100000,669746.39440000,E0
"27469","3",94.6361401600,324.9103032000,0.1229253110,"7450",255356.81100000,669746.39440000,E0
"27470","0",94.9411453500,348.7270198000,0.0982928090,"7425",255381.81100000,669746.39440000,E0
"27471","0",98.3177731400,372.6987571000,0.0783195020,"7400",255406.81100000,669746.39440000,E0
"27472","0",101.6944009000,396.7974204000,0.0713916190,"7375",255431.81100000,669746.39440000,E0
"27473","0",105.0710287000,387.7964990000,0.0643153520,"7350",255456.81100000,669746.39440000,E0
"27474","0",108.4476564000,368.2747787000,0.0600103460,"7325",255481.81100000,669746.39440000,E0
"27475","2",111.8242842000,348.7530585000,0.0617219910,"7300",255506.81100000,669746.39440000,E0
"27476","3",115.2009120000,329.2313383000,0.0698396270,"7275",255531.81100000,669746.39440000,E0
"27477","4",118.5775398000,309.8514447000,0.0788381740,"7250",255556.81100000,669746.39440000,E0
"27478","5",121.9541676000,291.2620481000,0.0889808580,"7250",255581.81100000,669746.39440000,E0
"27479","5",125.3307954000,273.6767323000,0.0975103730,"7225",255606.81100000,669746.39440000,E0
"27480","7",128.7074232000,257.3018000000,0.1019141230,"7200",255631.81100000,669746.39440000,E0
"27481","13",132.0840509000,241.8408249000,0.1099585060,"7175",255656.81100000,669746.39440000,E0
"27482","18",133.0524472000,226.3966992000,0.1101914120,"7150",255681.81100000,669746.39440000,D1
"27483","23",116.3636883000,210.9488257000,0.1213692940,"7000",255706.81100000,669746.39440000,D1
"27484","32",103.0924935000,195.5009521000,0.1314019650,"7000",255731.81100000,669746.39440000,D1
"27485","37",94.6190423900,181.1040776000,0.1447095430,"7000",255756.81100000,669746.39440000,D1
"27486","43",88.2211030200,168.9798812000,0.1639937920,"6975",255781.81100000,669746.39440000,D1
"27487","50",75.9341783900,157.4581957000,0.1830912860,"6925",255806.81100000,669746.39440000,D1
"27488","56",60.0660509300,145.9365102000,0.2038282460,"6900",255831.81100000,669746.39440000,D1
"27489","62",35.0728835700,134.4148247000,0.2193983400,"6850",255856.81100000,669746.39440000,D1
"27490","62",10.0797162000,122.8931391000,0.2384893940,"6850",255881.81100000,669746.39440000,F0
"27491","63",14.9134511500,111.3714536000,0.2515560160,"6850",255906.81100000,669746.39440000,F0
"27492","68",39.9066185200,99.8497681400,0.2741852040,"6850",255931.81100000,669746.39440000,F0
"27493","72",64.8997858800,88.3280826100,0.3122406630,"6850",255956.81100000,669746.39440000,F0
"27494","76",89.8929532400,76.8063970900,0.3610967400,"6850",255981.81100000,669746.39440000,F0
"27495","80",114.8861206000,65.2847115600,0.4190871360,"6850",256006.81100000,669746.39440000,F0
"27496","79",139.8792879000,53.7630260400,0.4785307810,"6850",256031.81100000,669746.39440000,F0
"27497","89",164.8724553000,40.4284647600,0.5409751030,"6850",256056.81100000,669746.39440000,F0
"27498","95",189.8656227000,25.4565518700,0.6006207960,"6850",256081.81100000,669746.39440000,F0
"27499","100",214.8587900000,10.4846389900,0.6659751030,"6850",256106.81100000,669746.39440000,F0
"27500","106",239.8519574000,0.4319543950,0.7201241590,"6850",256131.81100000,669746.39440000,F0
"27501","106",264.8451247000,17.1457979800,0.7624481320,"6850",256156.81100000,669746.39440000,F0
"27502","111",289.8382921000,35.4049018700,0.7982410760,"6850",256181.81100000,669746.39440000,F0
"27503","109",314.8314595000,55.4730982500,0.8189834020,"6850",256206.81100000,669746.39440000,F1
"27504","108",339.8246268000,75.5477693100,0.8375581990,"6850",256231.81100000,669746.39440000,F1
"27505","110",364.8177942000,95.2523379700,0.8552904560,"6850",256256.81100000,669746.39440000,F1
"27506","109",389.8109616000,114.2959087000,0.8685980340,"6850",256281.81100000,669746.39440000,F1
"27507","110",407.9603478000,134.3363476000,0.8822614100,"6425",256306.81100000,669746.39440000,F1
"27508","111",425.5749280000,155.5480249000,0.8986032070,"6400",256331.81100000,669746.39440000,F1
"27509","111",443.1895083000,176.8295513000,0.9154564310,"6400",256356.81100000,669746.39440000,F1
"27510","114",460.8040885000,198.1110777000,0.9311950330,"6375",256381.81100000,669746.39440000,F1
"27511","119",478.4186687000,219.7039597000,0.9455394190,"6350",256406.81100000,669746.39440000,F1
"27512","120",496.0332490000,241.5881288000,0.9586135540,"6350",256431.81100000,669746.39440000,F1
"27652","92",493.7523806000,335.7262757000,0.9436692500,"7800",254656.81100000,669721.39440000,E1
"27653","90",473.6617649000,311.8098087000,0.9305339550,"7800",254681.81100000,669721.39440000,E1
"27654","88",454.0589409000,287.8933417000,0.9167958650,"7800",254706.81100000,669721.39440000,E1
"27655","86",435.0098575000,263.9768747000,0.8952825290,"7800",254731.81100000,669721.39440000,E1
"27656","83",416.5904828000,240.0604076000,0.8801033590,"7800",254756.81100000,669721.39440000,E1
"27657","87",398.8880603000,216.1439406000,0.8683255570,"7800",254781.81100000,669721.39440000,E1
"27658","81",382.0022760000,192.2274736000,0.8645994830,"7800",254806.81100000,669721.39440000,E1
"27659","74",366.0461626000,168.3110066000,0.8615863140,"7800",254831.81100000,669721.39440000,E1
"27660","76",351.1464757000,144.3945395000,0.8614987080,"7800",254856.81100000,669721.39440000,E1
